playerID,B_G,B_AB,B_R,B_H,B_HR,B_RBI,B_SB,B_SO,PI_W,PI_L,PI_G,PI_CG,PI_SV,PI_H,PI_ER,PI_HR,PI_BB,PI_SO,PI_ERA,PI_R,FI_G,FI_GS,FI_InnOuts,FI_A,FI_E,FI_DP,ASF_NUM_YEARS,MAX_SAL,MAX_SAL_YEAR,inducted
trivilo01,221,0,0,0,0,0,0,0,19,17,221,0,26,188,95,23,106,232,15.209999999999999,106,221,1,693,11,1,4,NULL,NULL,NULL,NULL
unglabo01,595,188,554,67,216,66,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,574,562,14982,581,102,200,NULL,NULL,NULL,NULL
vachete01,110,41,79,15,48,2,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,53,0,0,2,9,0,NULL,NULL,NULL,NULL
varshga01,571,101,204,41,84,27,5,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,227,130,3730,5,11,2,NULL,400000,1993,NULL
vickeru01,90,4,26,4,13,0,0,0,22,27,88,29,2,426,149,1,119,213,25.939999999999998,216,90,41,1392,125,10,1,NULL,NULL,NULL,NULL
villaed01,1,0,0,0,0,0,0,0,0,1,1,0,0,6,5,1,4,0,13.5,5,1,1,10,1,1,0,NULL,NULL,NULL,NULL
wasemli01,2,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,0,0,0,0,0,NULL,NULL,NULL,NULL
weinele01,132,18,37,6,12,1,1,0,18,33,131,19,2,528,223,26,222,160,52.940000000000005,315,131,0,0,75,7,3,NULL,NULL,NULL,NULL
wrighjo01,77,35,81,12,36,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,75,0,1749,4,6,1,NULL,NULL,NULL,NULL
brunato01,1800,804,1543,306,919,69,70,43,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1715,1647,43584,128,62,55,1,2850000,1992,NULL
claytro01,2108,935,1904,363,723,231,100,34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2057,1971,52141,5904,242,1224,1,4500000,2002,N
colbena01,1004,481,833,141,520,52,31,55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,957,906,24119,574,77,687,3,NULL,NULL,NULL
groveor01,207,23,48,4,19,0,2,0,63,73,207,66,4,1237,494,62,444,374,95.98,595,207,0,0,275,18,14,1,NULL,NULL,N
herrto01,1514,676,1450,254,574,188,64,47,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1436,1374,36049,4050,80,1001,1,1400000,1991,NULL
higgipi01,1802,930,1941,374,1075,61,59,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1771,0,0,3259,356,288,3,NULL,NULL,N
hodgegi01,2071,1105,1921,295,1274,63,31,31,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2084,966,26722,1365,145,1632,8,NULL,NULL,N
lolicmi01,592,63,90,5,31,1,1,0,217,191,586,195,11,3366,1390,347,1099,2832,54.88,1537,586,496,10915,448,38,16,3,NULL,NULL,N
bootham01,110,47,98,5,27,0,0,0,1,8,15,6,0,136,44,1,13,18,12.870000000000001,93,130,0,2844,218,111,16,NULL,NULL,NULL,NULL
conleed01,8,0,4,0,0,0,0,0,4,4,8,8,0,63,17,4,22,33,2.15,47,8,0,213,9,0,0,NULL,NULL,NULL,NULL
mcfarch01,3,2,3,1,0,0,0,0,0,1,1,0,0,9,5,1,1,3,15,10,4,0,99,0,3,0,NULL,NULL,NULL,NULL
fieldsa01,12,4,6,0,1,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13,0,273,3,19,0,NULL,NULL,NULL,NULL
flynncl01,38,47,57,7,29,3,3,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,38,38,1023,18,32,19,NULL,NULL,NULL,NULL
hawketh01,102,40,94,10,20,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,104,0,2685,371,78,36,NULL,NULL,NULL,NULL
hoopemi01,3,3,3,1,2,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0,99,1,4,0,NULL,NULL,NULL,NULL
jennial01,1,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,24,1,4,0,NULL,NULL,NULL,NULL
kellyjo01,122,48,106,17,5,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,127,0,3204,141,142,9,NULL,NULL,NULL,NULL
littlha01,4,2,2,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,108,5,1,0,NULL,NULL,NULL,NULL
loftuto01,9,3,6,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,0,291,3,4,0,NULL,NULL,NULL,NULL
tillejo01,41,9,19,4,4,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,41,0,1011,5,14,1,NULL,NULL,NULL,NULL
wordsfa01,12,5,10,0,3,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,0,297,37,23,1,NULL,NULL,NULL,NULL
demarfr01,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,6,1,0,0,NULL,NULL,NULL,NULL
pricebi01,1,0,1,0,0,0,0,0,1,0,1,1,0,6,2,0,7,1,2,3,1,0,27,2,0,0,NULL,NULL,NULL,NULL
youngcy01,918,325,623,87,290,29,0,0,511,315,906,749,18,7092,2147,138,1217,2803,62.39999999999999,3167,911,232,21744,2015,148,41,NULL,NULL,NULL,Y
adducji01,70,11,34,8,15,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,42,21,682,13,1,6,NULL,70000,1987,NULL
agganha01,157,65,135,23,67,8,3,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,139,129,3568,103,15,116,NULL,NULL,NULL,NULL
alberan01,31,0,1,0,1,0,0,0,8,8,31,1,1,159,71,27,34,91,24.339999999999996,89,31,21,419,18,0,2,NULL,NULL,NULL,NULL
almonab01,440,161,278,70,116,26,9,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,350,294,7949,21,17,5,NULL,NULL,NULL,NULL
alusige01,298,75,167,31,93,1,2,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,172,141,3868,14,5,11,NULL,NULL,NULL,NULL
andreiv01,253,26,59,9,29,0,0,0,50,59,249,43,8,1151,479,59,342,257,38.3,562,249,0,0,174,9,13,NULL,NULL,NULL,NULL
antoljo01,4,1,2,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0,0,1,0,1,NULL,NULL,NULL,NULL
aranovi01,73,0,0,0,0,0,0,0,3,2,73,0,3,62,22,7,23,80,8.28,23,73,0,224,7,0,0,NULL,NULL,NULL,NULL
araujel01,72,0,0,0,0,0,0,0,4,2,72,0,0,64,30,5,36,63,8.98,39,72,0,186,9,0,2,NULL,NULL,NULL,NULL
avenbr01,259,85,166,33,103,6,4,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,181,126,3498,5,4,1,NULL,320000,2000,NULL
balbost01,960,351,714,127,495,1,2,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,630,606,15845,386,64,521,NULL,900000,1990,NULL
battsma01,546,163,432,95,220,6,4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,474,60,1641,221,38,32,NULL,NULL,NULL,NULL
beallwa01,36,3,4,0,3,0,0,0,5,5,36,1,1,110,61,4,111,85,32.620000000000005,79,36,0,0,31,6,1,NULL,NULL,NULL,NULL
belinbo01,148,8,27,1,6,0,1,0,28,51,146,14,2,603,303,61,333,476,33.699999999999996,352,146,102,1996,97,11,6,NULL,NULL,NULL,NULL
blaemra01,2,0,2,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,0,0,0,0,0,NULL,NULL,NULL,NULL
boyleja02,15,4,7,1,2,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,0,0,23,2,2,NULL,NULL,NULL,NULL
briceal01,3,0,0,0,0,0,0,0,0,1,3,0,0,4,0,0,3,3,0,2,3,0,10,0,0,0,NULL,NULL,NULL,NULL
browncl01,437,42,91,17,46,1,0,0,89,93,434,62,64,1740,704,84,368,410,66.28000000000002,830,434,0,0,387,12,23,NULL,NULL,NULL,NULL
bubseha01,3,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
bulloer01,131,13,30,6,12,9,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,32,17,490,3,5,0,NULL,NULL,NULL,NULL
burnssh01,19,0,0,0,0,0,0,0,2,1,19,0,0,38,20,3,11,18,17.26,21,19,0,90,8,0,1,NULL,NULL,NULL,NULL
cabrema01,41,0,0,0,0,0,0,0,5,1,41,0,6,31,12,0,19,32,2.82,14,41,0,115,6,0,0,NULL,NULL,NULL,NULL
castrha01,231,73,212,27,78,6,3,0,0,0,3,0,0,0,0,0,3,0,0,0,230,180,4851,298,10,62,NULL,NULL,NULL,NULL
chapmgl01,67,19,26,5,10,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,54,0,0,28,3,4,NULL,NULL,NULL,NULL
cianfar01,500,136,308,59,185,16,3,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,501,305,8784,473,41,133,NULL,475000,1998,NULL
cihoced01,34,6,14,2,9,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30,0,0,74,13,17,NULL,NULL,NULL,NULL
cishest01,668,1,1,0,0,0,0,0,32,39,668,0,132,511,204,43,261,669,38.629999999999995,231,669,0,1934,65,17,4,NULL,6650000,2015,NULL
clarkni01,506,157,390,64,127,16,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,466,346,8976,569,102,42,NULL,NULL,NULL,NULL
colliji01,1725,1055,1999,352,983,194,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1719,572,45636,3734,478,229,NULL,NULL,NULL,Y
collira01,199,27,69,10,26,0,0,0,84,62,199,90,4,1246,373,15,269,511,18.799999999999997,494,199,34,957,300,15,7,NULL,NULL,NULL,NULL
coolbsc01,167,44,93,15,41,1,3,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,151,126,3355,271,19,26,NULL,100000,1990,NULL
costami01,17,0,1,0,2,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,1,21,0,1,0,NULL,NULL,NULL,NULL
deetzde01,4,0,0,0,0,0,0,0,0,0,4,0,0,4,2,1,1,3,5.4,2,4,0,10,0,0,0,NULL,NULL,NULL,NULL
denniot01,129,23,76,20,32,3,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,114,0,0,54,14,45,NULL,NULL,NULL,NULL
devordo01,50,5,24,3,13,1,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,31,22,628,2,0,1,NULL,NULL,NULL,NULL
diazar01,22,0,8,1,2,0,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15,8,246,19,2,3,NULL,NULL,NULL,NULL
doyleca01,51,8,16,3,10,0,0,0,6,15,51,6,2,277,172,18,155,101,50.84,195,51,0,0,38,1,6,NULL,NULL,NULL,NULL
doyleje01,55,6,10,2,5,0,0,0,4,7,55,0,9,183,94,6,57,38,45.11,100,55,0,0,31,1,1,NULL,NULL,NULL,NULL
duensbr01,485,1,0,0,0,0,0,0,46,38,484,2,3,804,355,78,258,523,42.589999999999996,382,485,61,2289,120,5,11,NULL,2700000,2015,NULL
eaglebi01,4,0,4,1,2,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,66,1,1,0,NULL,NULL,NULL,NULL
edgerbi01,17,0,0,0,0,0,0,0,1,2,17,0,0,31,11,2,10,11,18.9,14,17,1,62,6,0,1,NULL,NULL,NULL,NULL
erlinro01,116,1,8,0,2,0,0,0,13,20,115,0,0,369,183,42,69,274,41.36000000000001,193,115,43,1019,46,3,4,NULL,504500,2014,NULL
federti01,163,31,78,19,39,1,0,5,0,0,1,0,0,3,1,1,0,0,9,1,141,106,3020,86,15,2,NULL,491000,2013,NULL
finchbi01,12,0,1,1,0,0,0,0,0,1,12,0,0,22,5,0,7,5,2.14,11,12,0,0,12,0,0,NULL,NULL,NULL,NULL
fishewi01,1,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
florebe01,3,0,0,0,0,0,0,0,0,0,3,0,0,5,3,0,2,2,9,3,3,0,6,0,0,0,NULL,NULL,NULL,NULL
fordcu01,406,88,182,37,89,36,17,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,247,142,4235,20,9,8,NULL,195000,1990,NULL
fowlkal01,23,2,3,0,0,0,0,0,4,2,23,1,0,119,56,16,28,55,14.190000000000001,62,23,15,276,14,2,0,NULL,NULL,NULL,NULL
garcida99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
gastomi01,355,55,145,31,75,2,0,0,97,164,355,127,8,2338,1064,114,836,615,50.56,1277,355,0,0,460,26,36,NULL,NULL,NULL,NULL
giardjo01,68,6,13,0,7,0,0,0,13,15,68,11,0,330,184,21,173,71,20.04,202,68,0,0,67,7,5,NULL,NULL,NULL,NULL
hattecl01,11,2,3,0,1,0,0,0,1,0,11,0,0,61,40,2,41,19,19.13,45,11,0,0,3,1,0,NULL,NULL,NULL,NULL
heathbi01,112,13,47,6,13,1,0,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,58,41,1124,29,2,4,NULL,NULL,NULL,NULL
helfha01,78,18,36,11,22,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,75,0,0,56,12,8,NULL,NULL,NULL,NULL
hoffmla01,6,2,7,1,6,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,0,138,8,3,0,NULL,NULL,NULL,NULL
housebe01,162,58,126,21,68,3,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,129,15,495,55,13,71,NULL,NULL,NULL,NULL
hucklea01,1,1,0,0,0,0,0,0,1,0,1,0,0,8,7,1,4,2,9.45,7,1,0,0,1,1,0,NULL,NULL,NULL,NULL
hutsohe01,20,0,0,0,0,0,0,0,0,2,20,0,0,24,11,3,15,22,3.45,15,20,2,86,2,0,0,NULL,NULL,NULL,NULL
iannech01,1197,449,820,181,502,11,10,29,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1133,1033,27920,550,44,52,NULL,5525000,2015,NULL
iribahe01,48,8,19,3,4,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22,8,285,9,0,6,NULL,NULL,NULL,NULL
jasojo01,808,295,573,143,281,16,10,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,535,435,11296,145,20,103,NULL,4000000,2016,NULL
johnsch02,111,12,27,3,15,3,0,0,40,43,111,44,2,667,226,15,192,304,15.67,338,111,0,0,196,22,7,NULL,NULL,NULL,NULL
johnsel01,11,0,2,1,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,0,0,4,1,0,NULL,NULL,NULL,NULL
kellejo02,235,81,206,29,89,9,16,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,202,0,0,395,49,66,NULL,NULL,NULL,NULL
kellekr01,1,0,0,0,0,0,0,0,0,0,1,0,0,2,3,1,3,1,27,3,1,0,3,0,0,0,NULL,NULL,NULL,NULL
kiebosp01,53,17,29,5,13,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,53,39,1059,21,3,2,NULL,NULL,NULL,NULL
kippfr01,49,4,9,1,1,0,0,0,6,7,47,0,0,119,64,18,48,64,20.240000000000002,67,47,9,340,22,0,0,NULL,NULL,NULL,NULL
kittrma01,1216,375,882,108,391,64,0,0,0,0,1,0,0,2,1,0,1,0,5.4,2,1198,173,30426,1363,264,100,NULL,NULL,NULL,NULL
leovijo01,1,0,1,1,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,0,0,0,NULL,NULL,NULL,NULL
lombavi01,248,25,74,8,32,3,0,0,50,51,223,42,16,919,386,70,418,340,24.060000000000002,462,223,0,0,197,6,12,NULL,NULL,NULL,NULL
longjo01,10,0,0,0,0,0,0,0,0,0,10,0,0,17,10,1,8,8,8.18,11,10,0,33,1,0,0,NULL,NULL,NULL,NULL
maddecl01,104,17,59,12,29,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,59,0,0,7,3,0,NULL,NULL,NULL,NULL
mcculph01,1,0,0,0,0,0,0,0,0,0,1,0,0,5,2,0,2,2,6,4,1,0,0,1,0,0,NULL,NULL,NULL,NULL
mcgousc01,6,0,0,0,0,0,0,0,0,0,6,0,0,12,7,0,4,4,9.45,7,6,0,20,1,0,0,NULL,NULL,NULL,NULL
mclaned01,1,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,30,0,2,0,NULL,NULL,NULL,NULL
merrihe01,20,3,17,1,6,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17,0,0,20,6,0,NULL,NULL,NULL,NULL
mieskma01,663,225,406,78,226,7,16,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,543,371,10412,31,19,4,NULL,700000,2000,NULL
millsbr02,21,0,0,0,0,0,0,0,4,4,21,0,0,96,70,16,43,71,66.36,71,21,14,237,3,0,0,NULL,NULL,NULL,NULL
morrido01,6,0,2,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0,0,0,0,0,NULL,NULL,NULL,NULL
murphed02,761,411,680,66,195,111,50,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,586,0,0,99,57,11,NULL,NULL,NULL,NULL
neherji01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NULL,NULL,NULL,NULL
nelsoto01,40,6,20,2,6,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,32,0,0,64,11,9,NULL,NULL,NULL,NULL
nichoke01,37,7,21,6,8,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,34,25,723,87,4,13,NULL,NULL,NULL,NULL
nielsmi01,19,2,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0,0,0,0,0,NULL,NULL,NULL,NULL
nocepa01,71,17,42,9,14,5,3,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,73,47,1317,157,5,39,NULL,NULL,NULL,NULL
oconnda01,6,3,12,1,5,5,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,0,153,0,0,3,NULL,NULL,NULL,NULL
olivehe01,30,6,24,5,13,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26,26,633,23,4,2,NULL,4000000,2016,NULL
palmeem01,47,5,10,1,2,0,0,0,6,15,41,5,0,172,81,4,83,48,26.29,104,41,0,0,48,3,2,NULL,NULL,NULL,NULL
payntge01,1,0,0,0,0,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,36,2,0,0,NULL,NULL,NULL,NULL
peckiro01,2012,1006,1876,256,740,205,70,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1984,13,354,6338,554,952,NULL,NULL,NULL,N
penara01,8,0,0,0,0,0,0,0,0,0,8,0,0,26,12,0,8,12,6,13,8,0,54,5,0,1,NULL,1200000,2010,NULL
pentzge01,104,1,1,0,0,0,0,0,8,9,104,0,7,177,77,14,108,116,16,94,104,4,573,33,2,2,NULL,NULL,NULL,NULL
perdolu02,134,4,13,2,6,0,0,0,20,31,133,1,0,513,256,53,161,333,27.14,279,133,61,1333,51,5,3,NULL,507500,2016,NULL
pinoyo01,18,0,0,0,0,0,0,0,2,7,18,0,0,89,41,10,17,63,8.33,45,18,12,239,7,2,0,NULL,NULL,NULL,NULL
plantph01,610,260,457,90,292,13,15,27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,504,478,12182,40,20,7,NULL,2000000,1995,NULL
pritcch01,61,16,33,3,11,3,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52,33,1001,33,2,24,NULL,171000,1998,NULL
reedaj01,62,12,26,3,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,42,32,831,20,3,27,NULL,NULL,NULL,NULL
rekarbr01,131,4,8,2,1,0,1,0,25,49,131,4,0,788,409,99,208,383,56.23,451,131,108,1965,83,8,8,NULL,1400000,2001,NULL
reuscpa01,198,0,2,0,1,0,0,0,16,16,198,1,13,440,197,38,132,188,28.610000000000003,211,198,9,1179,81,4,13,NULL,NULL,NULL,NULL
reyesfr01,411,189,360,56,231,4,1,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,173,169,3879,7,7,1,NULL,NULL,NULL,NULL
ritchja01,167,0,7,0,3,0,0,0,8,13,167,0,8,301,113,23,94,212,17.77,132,167,2,874,48,4,2,NULL,NULL,NULL,NULL
riverbe01,67,5,8,0,2,0,0,0,23,17,67,5,0,314,160,32,152,219,19.41,168,67,49,955,39,1,2,NULL,335000,1994,NULL
rivermi02,189,51,131,32,69,3,0,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,176,144,3959,93,14,10,NULL,415000,2009,NULL
robelto01,16,1,7,3,3,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13,0,0,27,2,3,NULL,NULL,NULL,NULL
robinbr02,38,5,23,3,10,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,37,31,741,16,8,3,NULL,NULL,NULL,NULL
roblema01,3,0,0,0,0,0,0,0,0,0,3,0,0,7,1,0,3,6,1.93,3,3,0,14,0,0,0,NULL,NULL,NULL,NULL
sampsad01,53,0,0,0,0,0,0,0,7,14,51,1,0,218,108,45,49,146,20.7,118,51,26,565,23,1,3,NULL,NULL,NULL,NULL
sandera01,630,321,597,114,329,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,596,0,0,330,50,510,NULL,NULL,NULL,NULL
savagte01,642,202,321,51,163,49,24,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,452,321,9131,24,21,5,NULL,NULL,NULL,NULL
schaeha01,5,0,0,0,0,0,0,0,0,1,5,0,0,18,10,2,18,15,5.29,14,5,0,0,5,0,0,NULL,NULL,NULL,NULL
schaijo01,114,25,75,18,32,0,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81,75,1959,188,8,24,NULL,NULL,NULL,NULL
scuddsc01,96,4,8,0,3,0,0,0,21,34,96,0,1,395,206,42,206,226,28.02,231,96,63,1159,37,2,0,NULL,750000,1993,NULL
shackke01,31,0,1,0,0,0,0,0,0,1,31,0,0,43,23,6,17,45,12.58,24,31,0,116,2,0,1,NULL,NULL,NULL,NULL
shirlbo01,434,15,29,3,8,0,0,0,67,94,434,16,18,1432,608,127,543,790,57.36999999999999,689,434,162,4296,249,12,13,NULL,750000,1986,NULL
sittibr01,5,0,0,0,0,0,0,0,0,1,5,0,0,5,4,3,2,1,7.71,4,5,0,14,1,0,0,NULL,NULL,NULL,NULL
slaugst01,20,1,1,0,0,0,0,0,2,4,20,1,0,64,33,8,32,32,5.75,35,20,6,155,3,0,0,NULL,NULL,NULL,NULL
smithar01,3,0,0,0,0,0,0,0,0,1,3,0,0,17,9,1,4,1,11.57,13,3,0,0,4,0,0,NULL,NULL,NULL,NULL
smithbl01,5,0,0,0,0,0,0,0,0,0,5,0,0,7,3,1,0,1,6.23,3,5,0,13,0,0,0,NULL,NULL,NULL,NULL
sockach01,94,54,115,12,55,16,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,87,0,2286,18,19,7,NULL,NULL,NULL,NULL
stuarbi01,20,5,19,3,10,2,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,0,498,63,10,5,NULL,NULL,NULL,NULL
terrysc01,242,14,21,3,7,0,0,0,24,28,236,2,8,491,207,35,176,262,23.56,234,236,39,1498,98,4,6,NULL,370000,1990,NULL
troupqu01,6,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,0,0,3,0,0,NULL,NULL,NULL,NULL
valenda01,865,360,795,154,397,11,16,8,0,0,1,0,0,0,0,0,0,1,0,0,784,710,18775,1036,66,191,NULL,3150000,2016,NULL
